,INDEX,TARGET_FLAG,KIDSDRIV,AGE,HOMEKIDS,YOJ,INCOME,PARENT1,HOME_VAL,MSTATUS,SEX,EDUCATION,JOB,TRAVTIME,CAR_USE,BLUEBOOK,TIF,CAR_TYPE,RED_CAR,OLDCLAIM,CLM_FREQ,REVOKED,MVR_PTS,CAR_AGE,URBANICITY
7351,9292,1,0,63.0,0,0.0,43.79056603773585,45.84457933370977,63.0,45.42930118512464,44.2608,49.012362637362635,44.834633385335415,36,45.011106780982075,51.333333333333336,10,44.204010462074976,44.678021787999306,63.0,3,44.91439743052646,4,19.0,45.01494146642021
7352,9295,1,0,33.0,1,12.0,33.0,37.85701021355617,33.0,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,48,44.41663915483658,42.6,6,44.131749460043196,45.063919259882255,33.0,5,43.903,5,11.0,45.01494146642021
7353,9296,0,0,53.0,0,14.0,53.0,45.84457933370977,53.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,23,44.41663915483658,48.44444444444444,5,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
7354,9297,1,0,48.0,0,13.0,48.0,45.84457933370977,48.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,25,44.41663915483658,46.333333333333336,4,44.131749460043196,44.678021787999306,45.0592932721102,0,43.903,0,1.0,45.01494146642021
7355,9298,0,0,44.0,0,14.0,44.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,46.86538461538461,15,44.41663915483658,43.333333333333336,10,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,2,1.0,45.01494146642021
7356,9299,0,0,45.0,0,8.0,45.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,21,45.011106780982075,48.0,15,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
7357,9300,0,0,50.0,0,10.0,43.0,45.84457933370977,50.0,43.833486378940925,45.402535657686215,49.012362637362635,46.86538461538461,5,45.011106780982075,45.0,3,45.352,45.063919259882255,46.0,1,44.91439743052646,4,19.0,45.01494146642021
7358,9303,1,0,51.0,0,13.0,51.0,45.84457933370977,51.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,5,44.41663915483658,50.5,1,46.2707100591716,45.063919259882255,45.0592932721102,0,43.903,0,1.0,45.01494146642021
7359,9304,0,0,49.0,0,5.0,49.0,45.84457933370977,49.0,43.833486378940925,44.2608,44.589652096342554,44.37430880476393,71,44.41663915483658,44.0,6,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,1,7.0,45.01494146642021
7360,9305,0,0,26.0,1,9.0,26.0,45.84457933370977,26.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,26,45.011106780982075,38.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,12.0,43.91731575793889
7361,9306,0,0,35.0,2,12.0,35.0,37.85701021355617,35.0,43.833486378940925,45.402535657686215,43.20085836909871,45.56938227394807,18,45.011106780982075,39.333333333333336,14,44.131749460043196,44.678021787999306,35.0,2,44.91439743052646,0,1.0,45.01494146642021
7362,9307,0,0,49.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,41.318820224719104,38,44.41663915483658,48.96774193548387,1,44.131749460043196,45.063919259882255,45.0592932721102,0,43.903,0,9.0,43.91731575793889
7363,9308,1,0,41.0,1,13.0,41.0,45.84457933370977,41.0,45.42930118512464,45.402535657686215,43.20085836909871,45.56938227394807,25,44.41663915483658,44.57142857142857,1,45.352,45.063919259882255,41.0,1,44.91439743052646,0,1.0,45.01494146642021
7364,9309,0,0,52.0,0,17.0,52.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,49.012362637362635,44.37430880476393,33,44.41663915483658,52.0,6,45.352,44.678021787999306,52.0,2,44.91439743052646,5,8.0,45.01494146642021
7365,9310,0,0,51.0,0,11.0,51.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,52,45.011106780982075,48.0,10,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,21.0,45.01494146642021
7366,9311,1,0,53.0,0,12.0,53.0,45.84457933370977,53.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,29,44.41663915483658,41.0,10,45.352,45.063919259882255,45.0592932721102,0,44.91439743052646,0,11.0,45.01494146642021
7367,9313,1,0,48.0,0,12.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,28,44.41663915483658,49.5,6,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,1,9.0,45.01494146642021
7368,9314,0,2,42.0,2,11.0,42.0,45.84457933370977,42.0,45.42930118512464,45.402535657686215,49.012362637362635,46.86538461538461,13,44.41663915483658,43.5,1,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
7369,9315,0,0,57.0,0,13.0,57.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,41.318820224719104,63,45.011106780982075,47.2,4,44.204010462074976,44.678021787999306,57.0,1,44.91439743052646,7,6.0,43.91731575793889
7370,9317,1,0,40.0,3,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,44.589652096342554,41.318820224719104,38,45.011106780982075,38.5,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
7371,9318,0,0,28.0,3,11.0,28.0,45.84457933370977,28.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,40,45.011106780982075,38.666666666666664,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,6.0,43.91731575793889
7372,9320,0,0,41.0,0,14.0,43.79056603773585,45.84457933370977,41.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,26,45.011106780982075,39.25,10,45.352,45.063919259882255,41.0,3,44.91439743052646,5,10.0,45.01494146642021
7373,9321,0,3,42.0,3,14.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,8,45.011106780982075,38.0,6,44.94965034965035,44.678021787999306,46.0,1,44.91439743052646,6,12.0,45.01494146642021
7374,9322,0,0,47.0,0,14.0,47.0,45.84457933370977,47.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,34,45.011106780982075,46.75,10,44.204010462074976,44.678021787999306,47.0,3,44.91439743052646,4,17.0,45.01494146642021
7375,9323,0,0,66.0,2,15.0,66.0,45.84457933370977,66.0,45.42930118512464,45.402535657686215,47.32689987937274,46.86538461538461,22,45.011106780982075,48.0,4,44.204010462074976,45.063919259882255,45.0592932721102,0,44.91439743052646,2,11.0,45.01494146642021
7376,9324,0,0,36.0,2,16.0,36.0,45.84457933370977,36.0,45.42930118512464,44.2608,44.589652096342554,46.86538461538461,24,45.011106780982075,36.529411764705884,4,45.33847850055127,44.678021787999306,36.0,3,44.91439743052646,0,8.0,45.01494146642021
7377,9325,0,0,45.0,1,15.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,51,45.011106780982075,53.5,7,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,2,1.0,43.91731575793889
7378,9326,0,0,48.0,0,0.0,43.79056603773585,45.84457933370977,48.0,43.833486378940925,44.2608,44.589652096342554,44.834633385335415,51,45.011106780982075,41.57142857142857,1,44.204010462074976,44.678021787999306,48.0,1,43.903,7,11.0,45.01494146642021
7379,9327,1,0,39.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,55,44.41663915483658,39.464285714285715,5,45.33847850055127,44.678021787999306,39.0,3,43.903,6,8.0,45.01494146642021
7380,9329,0,0,46.0,0,11.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,36,45.011106780982075,40.75,6,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,7.0,45.01494146642021
7381,9330,0,0,58.0,0,11.0,58.0,45.84457933370977,58.0,45.42930118512464,44.2608,43.20085836909871,41.798583792289534,21,44.41663915483658,53.0,1,44.131749460043196,44.678021787999306,58.0,1,44.91439743052646,3,1.0,45.01494146642021
7382,9332,0,0,48.0,0,13.0,48.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,38,44.41663915483658,50.333333333333336,10,46.2707100591716,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
7383,9333,0,0,63.0,0,13.0,63.0,45.84457933370977,63.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,28,44.41663915483658,58.0,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,11.0,45.01494146642021
7384,9334,0,0,41.0,0,13.0,41.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,21,45.011106780982075,40.833333333333336,1,44.131749460043196,44.678021787999306,41.0,2,44.91439743052646,2,12.0,45.01494146642021
7385,9335,0,0,48.0,0,11.0,48.0,45.84457933370977,48.0,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,46,45.011106780982075,43.36363636363637,1,44.94965034965035,44.678021787999306,48.0,2,44.91439743052646,6,17.0,45.01494146642021
7386,9336,1,0,61.0,2,16.0,61.0,37.85701021355617,61.0,43.833486378940925,44.2608,47.32689987937274,48.25988023952096,44,45.011106780982075,55.0,1,45.33847850055127,44.678021787999306,61.0,4,43.903,6,18.0,45.01494146642021
7387,9337,1,1,37.0,3,14.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,22,45.011106780982075,43.666666666666664,3,44.94965034965035,45.063919259882255,37.0,2,44.91439743052646,6,13.0,45.01494146642021
7388,9339,1,0,50.0,0,9.0,50.0,45.84457933370977,50.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,53,44.41663915483658,50.0,1,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,1,1.0,45.01494146642021
7389,9340,0,0,54.0,0,15.0,43.79056603773585,45.84457933370977,54.0,45.42930118512464,44.2608,42.19285120532003,44.37430880476393,22,45.011106780982075,44.8,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7390,9341,0,0,42.0,0,7.0,42.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,44.37430880476393,23,44.41663915483658,48.8,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
7391,9342,0,0,37.0,0,10.0,37.0,45.84457933370977,37.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,27,44.41663915483658,37.0,6,44.94965034965035,45.063919259882255,37.0,2,44.91439743052646,2,14.0,45.01494146642021
7392,9343,1,1,58.0,2,16.0,58.0,45.84457933370977,58.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,29,45.011106780982075,51.333333333333336,1,44.204010462074976,44.678021787999306,44.5,2,44.91439743052646,3,10.0,45.01494146642021
7393,9344,1,0,62.0,0,14.0,62.0,45.84457933370977,62.0,45.42930118512464,44.2608,49.012362637362635,50.51219512195122,17,45.011106780982075,51.0,4,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
7394,9345,0,0,40.0,0,5.0,40.0,45.84457933370977,40.0,45.42930118512464,45.402535657686215,42.19285120532003,41.798583792289534,45,45.011106780982075,49.4,6,44.131749460043196,45.063919259882255,45.0592932721102,0,44.91439743052646,0,4.0,45.01494146642021
7395,9346,0,0,45.0,0,14.0,45.0,45.84457933370977,45.0,45.42930118512464,45.402535657686215,43.20085836909871,45.56938227394807,49,45.011106780982075,38.5,10,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7396,9347,1,0,47.0,0,14.0,47.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,44.37430880476393,5,45.011106780982075,46.84848484848485,7,44.94965034965035,44.678021787999306,52.5,3,44.91439743052646,2,1.0,45.01494146642021
7397,9348,0,0,40.0,2,13.0,40.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,44.37430880476393,29,44.41663915483658,43.333333333333336,4,44.94965034965035,45.063919259882255,40.0,1,44.91439743052646,6,8.0,45.01494146642021
7398,9349,0,0,42.0,2,11.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,43.20085836909871,45.56938227394807,23,45.011106780982075,48.75,3,44.94965034965035,44.678021787999306,42.0,2,43.903,1,9.0,45.01494146642021
7399,9351,1,0,60.0,0,13.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,49.012362637362635,44.37430880476393,25,44.41663915483658,53.75,1,44.131749460043196,44.678021787999306,60.0,1,44.91439743052646,5,10.0,45.01494146642021
7400,9352,0,0,32.0,1,12.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,44.37430880476393,59,44.41663915483658,48.42857142857143,10,44.131749460043196,45.063919259882255,45.0592932721102,0,43.903,0,8.0,43.91731575793889
7401,9353,0,0,44.0,0,5.0,44.0,45.84457933370977,48.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,22,45.011106780982075,36.5,19,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,6.0,45.01494146642021
7402,9354,1,0,57.0,3,11.0,43.79056603773585,45.84457933370977,57.0,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,32,45.011106780982075,52.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7403,9355,1,0,49.0,0,12.0,49.0,45.84457933370977,49.0,45.42930118512464,45.402535657686215,44.589652096342554,44.37430880476393,23,44.41663915483658,48.96774193548387,4,44.131749460043196,45.063919259882255,49.0,2,44.91439743052646,5,7.0,45.01494146642021
7404,9357,0,0,64.0,3,13.0,55.333333333333336,45.84457933370977,64.0,45.42930118512464,45.402535657686215,47.32689987937274,46.86538461538461,42,45.011106780982075,46.0,1,44.204010462074976,45.063919259882255,45.0592932721102,0,44.91439743052646,0,10.0,45.01494146642021
7405,9358,0,0,26.0,2,12.0,26.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.834633385335415,46,45.011106780982075,35.0,3,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7406,9360,0,0,35.0,2,0.0,43.79056603773585,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,41.318820224719104,13,45.011106780982075,37.5,14,44.94965034965035,44.678021787999306,35.0,2,44.91439743052646,6,1.0,45.01494146642021
7407,9361,0,0,50.0,0,15.0,50.0,45.84457933370977,50.0,43.833486378940925,45.402535657686215,42.19285120532003,44.37430880476393,43,45.011106780982075,47.2,4,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,3.0,43.91731575793889
7408,9363,0,0,54.0,0,9.0,54.0,45.84457933370977,54.0,45.42930118512464,45.402535657686215,47.32689987937274,48.25988023952096,38,45.011106780982075,53.5,6,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,2,8.0,45.01494146642021
7409,9365,0,0,56.0,0,13.0,56.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,49.012362637362635,44.37430880476393,49,44.41663915483658,50.0,10,44.131749460043196,44.678021787999306,56.0,2,44.91439743052646,0,12.0,45.01494146642021
7410,9366,1,0,51.0,0,9.0,51.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,44.37430880476393,26,44.41663915483658,47.375,3,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,1,20.0,45.01494146642021
7411,9367,1,0,60.0,0,5.0,60.0,45.84457933370977,60.0,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,30,45.011106780982075,47.0,10,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7412,9368,0,0,46.0,0,12.0,46.0,45.84457933370977,46.0,45.42930118512464,44.2608,49.012362637362635,45.56938227394807,25,44.41663915483658,41.75,1,44.131749460043196,44.678021787999306,46.0,1,44.91439743052646,6,24.0,45.01494146642021
7413,9369,0,0,27.0,1,9.0,27.0,37.85701021355617,27.0,43.833486378940925,45.402535657686215,43.20085836909871,41.798583792289534,17,45.011106780982075,43.375,1,44.94965034965035,44.678021787999306,27.0,1,44.91439743052646,0,1.0,45.01494146642021
7414,9371,0,3,40.0,3,17.0,40.0,45.84457933370977,40.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,35,44.41663915483658,48.25,13,46.2707100591716,45.063919259882255,45.0592932721102,0,44.91439743052646,0,5.0,45.01494146642021
7415,9372,0,0,49.0,0,11.0,49.0,45.84457933370977,49.0,45.42930118512464,44.2608,47.32689987937274,46.86538461538461,30,45.011106780982075,53.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,14.0,45.01494146642021
7416,9373,1,0,47.0,0,11.0,47.0,45.84457933370977,47.0,45.42930118512464,44.2608,43.20085836909871,44.37430880476393,26,44.41663915483658,47.0,1,45.33847850055127,44.678021787999306,47.0,1,44.91439743052646,0,8.0,45.01494146642021
7417,9374,0,0,52.0,0,11.0,52.0,45.84457933370977,52.0,45.42930118512464,45.402535657686215,44.589652096342554,46.86538461538461,22,44.41663915483658,52.0,4,46.2707100591716,44.678021787999306,52.0,4,44.91439743052646,4,14.0,45.01494146642021
7418,9375,0,0,42.0,3,14.0,42.0,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,43,45.011106780982075,38.4,6,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7419,9376,0,0,31.0,1,11.0,31.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,47.32689987937274,46.86538461538461,23,45.011106780982075,34.0,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,4,16.0,45.01494146642021
7420,9377,1,1,41.0,2,14.0,41.0,37.85701021355617,41.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,43,45.011106780982075,48.42857142857143,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,11.0,45.01494146642021
7421,9378,0,0,38.0,0,7.0,38.0,45.84457933370977,38.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,14,45.011106780982075,48.142857142857146,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,1,3.0,45.01494146642021
7422,9379,0,2,43.0,3,14.0,43.0,45.84457933370977,43.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,39,44.41663915483658,48.0,1,46.2707100591716,45.063919259882255,43.0,1,44.91439743052646,3,11.0,45.01494146642021
7423,9381,1,0,47.0,0,0.0,43.79056603773585,45.84457933370977,47.0,45.42930118512464,44.2608,43.20085836909871,44.834633385335415,5,45.011106780982075,46.84848484848485,1,45.33847850055127,44.678021787999306,47.0,1,44.91439743052646,6,8.0,45.01494146642021
7424,9382,0,0,54.0,0,15.0,54.0,45.84457933370977,54.0,45.42930118512464,44.2608,47.32689987937274,44.37430880476393,61,44.41663915483658,55.666666666666664,4,44.131749460043196,44.678021787999306,45.0592932721102,0,44.91439743052646,0,9.0,45.01494146642021
7425,9383,1,1,41.0,1,11.0,41.0,45.84457933370977,41.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,37,45.011106780982075,39.5,1,44.204010462074976,44.678021787999306,41.0,1,44.91439743052646,0,1.0,45.01494146642021
7426,9384,0,0,54.0,1,13.0,54.0,45.84457933370977,54.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,25,45.011106780982075,47.375,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,15.0,45.01494146642021
7427,9385,0,0,43.0,2,10.0,43.0,37.85701021355617,43.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,17,45.011106780982075,43.0,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,8.0,43.91731575793889
7428,9387,0,0,46.0,0,11.0,46.0,45.84457933370977,46.0,43.833486378940925,45.402535657686215,44.589652096342554,45.56938227394807,5,45.011106780982075,44.8,10,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,8.0,45.01494146642021
7429,9388,0,0,51.0,0,11.0,51.0,45.84457933370977,51.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,62,45.011106780982075,52.4,6,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,3,18.0,45.01494146642021
7430,9389,1,0,27.0,3,8.0,27.0,37.85701021355617,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,41.798583792289534,10,45.011106780982075,39.8,6,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7431,9390,1,1,51.0,1,17.0,51.0,45.84457933370977,51.0,45.42930118512464,45.402535657686215,43.20085836909871,46.86538461538461,35,44.41663915483658,45.57142857142857,6,44.131749460043196,45.063919259882255,51.0,1,43.903,3,1.0,45.01494146642021
7432,9391,1,0,46.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,43.20085836909871,44.834633385335415,35,45.011106780982075,45.01910828025478,17,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,45.01494146642021
7433,9392,1,1,46.0,0,13.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,43.20085836909871,44.37430880476393,42,44.41663915483658,38.5,1,44.204010462074976,44.678021787999306,46.0,2,43.903,2,8.0,45.01494146642021
7434,9393,0,0,45.0,0,13.0,46.0,45.84457933370977,43.55148658448151,45.42930118512464,45.402535657686215,42.19285120532003,41.318820224719104,24,45.011106780982075,48.333333333333336,1,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,5.0,43.91731575793889
7435,9395,0,0,64.0,1,19.0,64.0,45.84457933370977,64.0,45.42930118512464,44.2608,42.19285120532003,41.798583792289534,46,45.011106780982075,57.0,1,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,1,1.0,43.91731575793889
7436,9396,0,1,42.0,2,15.0,42.0,45.84457933370977,42.0,45.42930118512464,44.2608,47.32689987937274,48.25988023952096,20,45.011106780982075,42.666666666666664,10,44.204010462074976,44.678021787999306,42.0,2,44.91439743052646,9,11.0,45.01494146642021
7437,9397,0,0,50.0,0,7.0,50.0,45.84457933370977,50.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,29,44.41663915483658,50.0,6,46.2707100591716,44.678021787999306,50.0,2,44.91439743052646,4,15.0,45.01494146642021
7438,9398,0,0,32.0,3,15.0,32.0,37.85701021355617,32.0,43.833486378940925,44.2608,44.589652096342554,45.56938227394807,87,45.011106780982075,44.0,1,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,12.0,43.91731575793889
7439,9399,0,0,44.0,2,14.0,44.0,45.84457933370977,44.0,45.42930118512464,44.2608,44.589652096342554,45.56938227394807,42,45.011106780982075,41.333333333333336,1,44.204010462074976,44.678021787999306,44.0,1,44.91439743052646,4,4.0,45.01494146642021
7440,9400,0,1,37.0,2,15.0,37.0,37.85701021355617,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,48.25988023952096,12,45.011106780982075,40.166666666666664,3,44.94965034965035,45.063919259882255,37.0,1,44.91439743052646,0,8.0,45.01494146642021
7441,9401,1,0,46.0,0,12.0,46.0,45.84457933370977,46.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,15,44.41663915483658,48.333333333333336,3,46.2707100591716,45.063919259882255,36.5,2,44.91439743052646,3,15.0,45.01494146642021
7442,9402,0,0,50.0,0,8.0,50.0,45.84457933370977,50.0,43.833486378940925,45.402535657686215,44.589652096342554,46.86538461538461,16,45.011106780982075,50.0,14,44.94965034965035,45.063919259882255,45.0592932721102,0,44.91439743052646,0,12.0,45.01494146642021
7443,9403,0,0,54.0,0,14.0,54.0,45.84457933370977,54.0,45.42930118512464,44.2608,49.012362637362635,44.37430880476393,56,45.011106780982075,43.5,6,44.204010462074976,44.678021787999306,43.5,2,44.91439743052646,3,15.0,45.01494146642021
7444,9404,0,0,35.0,0,8.0,35.0,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,45.56938227394807,24,45.011106780982075,39.666666666666664,7,44.94965034965035,45.063919259882255,35.0,4,43.903,1,1.0,45.01494146642021
7445,9405,0,0,44.0,2,0.0,43.79056603773585,45.84457933370977,43.55148658448151,45.42930118512464,44.2608,43.20085836909871,41.318820224719104,38,45.011106780982075,42.44444444444444,10,44.204010462074976,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7446,9406,0,0,60.0,0,13.0,60.0,45.84457933370977,60.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,5,45.011106780982075,50.0,1,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,1,14.0,45.01494146642021
7447,9408,1,0,46.0,0,0.0,43.79056603773585,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,44.589652096342554,41.318820224719104,97,44.41663915483658,42.666666666666664,6,45.352,44.678021787999306,45.0592932721102,0,44.91439743052646,2,8.0,43.91731575793889
7448,9409,1,0,52.0,0,13.0,43.79056603773585,45.84457933370977,52.0,45.42930118512464,45.402535657686215,47.32689987937274,44.37430880476393,28,44.41663915483658,49.333333333333336,1,45.352,45.063919259882255,52.0,1,44.91439743052646,5,11.0,45.01494146642021
7449,9410,1,0,26.0,1,5.0,44.5,45.84457933370977,26.0,45.42930118512464,44.2608,44.589652096342554,41.798583792289534,23,45.011106780982075,44.0,8,45.33847850055127,44.678021787999306,26.0,1,44.91439743052646,6,5.0,45.01494146642021
7450,9412,1,0,57.0,0,13.0,51.5,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,43.20085836909871,44.37430880476393,57,44.41663915483658,50.5,6,45.352,44.678021787999306,45.0592932721102,0,43.903,3,6.0,45.01494146642021
7451,9413,1,0,30.0,0,9.0,30.0,45.84457933370977,43.55148658448151,43.833486378940925,44.2608,42.19285120532003,44.37430880476393,51,45.011106780982075,36.5,1,44.94965034965035,44.678021787999306,30.0,1,44.91439743052646,1,1.0,45.01494146642021
7452,9414,1,0,49.0,0,11.0,48.666666666666664,45.84457933370977,43.55148658448151,43.833486378940925,45.402535657686215,47.32689987937274,44.37430880476393,16,45.011106780982075,40.6,6,44.131749460043196,45.063919259882255,49.0,3,44.91439743052646,3,12.0,45.01494146642021
7453,9415,0,0,42.0,0,9.0,42.0,45.84457933370977,42.0,43.833486378940925,44.2608,43.20085836909871,44.834633385335415,35,45.011106780982075,42.0,4,45.33847850055127,44.678021787999306,42.0,2,44.91439743052646,0,1.0,43.91731575793889
7454,9416,0,0,48.0,0,6.0,43.79056603773585,45.84457933370977,48.0,45.42930118512464,45.402535657686215,43.20085836909871,41.798583792289534,40,45.011106780982075,42.2,18,44.94965034965035,44.678021787999306,45.0592932721102,0,44.91439743052646,0,1.0,43.91731575793889
7455,9417,0,0,61.0,3,11.0,61.0,45.84457933370977,61.0,45.42930118512464,44.2608,47.32689987937274,45.56938227394807,50,44.41663915483658,54.666666666666664,4,45.33847850055127,44.678021787999306,45.0592932721102,0,44.91439743052646,2,11.0,45.01494146642021
